creator_username,creator_id,creator_followers,subject_of_experience,intent_clarity,views,likes,comments,shares,engagement_rate,claim_type,claim_accuracy,evidence_present,label_confidence,Language,video_shot_complexity,face_visibility,indoor_outdoor,creator_gender,creator_race_visual,before_after_claim,No._people_video,condition_duration,condition_recurrence,active_ingredient,product_name,product_brand,country_origin,video_duration_seconds,creator_age_range,creator_type,creator_motivation,video_format,Video_type,skin_condition_type,skin_severity,treatment_type,outcome_type,side_effects,time_to_result_claim,unrealistic_claim_flag,sponsored_content,affiliate_link_present,hashtags,condition_extent,misinfo_label
drmadalyn,drmadalyn,12.050009304398564,self,1,8.903407519932264,5.393627546352362,2.302585092994046,2.772588722239781,2.98,general_advice,partial,anecdotal,1,en,2,yes,indoor,female,asian,0,1,years,yes,salicylic acid,"Acne Foaming Cream Cleanser, Skin Perfecting 2% BHA Liquid Exfoliant","CeraVe, Paula's Choice, Vichy",United States,3.4657359027997265,young_adult,influencer,education,talking_head,0.0,mixed,1,topical,improved,none_mentioned,none,0,unclear,no,"#dermatologist, #acne, #acnetreatment, #acneproneskin, #pimple",face_only,no
drderrickphillips,drderrickphillips,10.196194479235656,general_advice,1,9.05742226555147,5.43372200355424,1.6094379124341003,2.833213344056216,2.66,general_advice,supported,no,1,en,3,yes,indoor,male,black,1,1,unknown,unknown,none,Anthelios UVMune 400 and Oil Control Dry Touch Sun Gel-Cream,La Roche-Posay and Eucerin,unknown,3.6888794541139363,adult,dermatologist,education,talking_head,0.0,acne,2,topical,promised_only,none_mentioned,none,0,unclear,no,"#skincare, #sunscreen, #dermatologist",face_only,yes
sunnyfromsunnybread,sunnyfromsunnybread,12.915587639592935,self,1,13.647093089770562,10.891186902297498,5.834810737062605,7.745435610274381,6.36,clinically_accurate,partial,anecdotal,1,en,2,yes,indoor,female,asian,0,1,years,yes,retinoid,"toner pads, essence, light moisturizer, moisturizer, retinoid, exfoliation acids, tinted sunscreen","House of Hur, Blanc Nature US Store, JINSIM, Dr.Althea US",United States,5.921578419643816,young_adult,patient,personal_sharing,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,none,0,yes,no,"#acneskincare, #skinbarrier, #acneproneskin, #skincareroutine",face_only,no
milkydew,milkydew,12.980802117227352,general_advice,1,11.504903373867316,9.009569671513699,4.430816798843313,5.857933154483459,8.25,general_advice,partial,no,0,en,2,yes,indoor,female,asian,0,1,unknown,unknown,none,none,none,South Korea,4.59511985013459,teen,influencer,education,talking_head,0.0,acne,1,lifestyle,promised_only,none_mentioned,none,0,no,no,"#MilkyDewAcademy, #acnetreatment, #acneproneskin, #acneskincare, #koreanskincare",face_only,yes
brutechoi,brutechoi,12.506180941677357,general_advice,2,13.104201443434462,10.146472946063877,5.442417710521793,6.431331081933479,5.19,product_promotion,partial,no,0,en,3,yes,indoor,male,asian,0,1,unknown,unknown,"azelaic acid, zinc","Anua Azelaic Acid 10 Hyaluron Redness Soothing Serum, Bringgreen Zinc Teca Blemish Serum, Heveblue Salmon Caring Centella Ampoule, VT Ritual Shot 300","SKIN1004, IUNIK, Bringgreen, Torriden, Celimax, VT Cosmetics, Heveblue",South Korea,4.990432586778736,young_adult,influencer,promotion,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,yes,no,"#skincarereview, #skintok, #serums, #kbeauty, #acneproneskin",face_only,yes
skinbydrazi,skinbydrazi,14.45736497045232,general_advice,1,9.581972891547895,5.84354441703136,3.6375861597263857,2.995732273553991,2.37,general_advice,partial,no,0,en,2,yes,indoor,female,middle_eastern,0,1,unknown,unknown,none,none,none,United States,4.61512051684126,adult,dermatologist,education,talking_head,0.0,acne_scars,0,professional_procedure,promised_only,none_mentioned,none,0,yes,no,"#acnescars, #acnescartreatment, #acne, #hyperpigmentation, #dermtips",face_only,yes
dermdoctor,dermdoctor,16.68907525404123,general_advice,2,15.341567078850604,11.587114148152441,6.429719478039138,8.310414994188292,2.34,product_promotion,partial,no,1,en,3,yes,both,male,white,1,1,unknown,unknown,azelaic acid,azelaic acid serum,anua,South Korea,3.8918202981106265,adult,influencer,promotion,demo,0.0,acne_scars,2,topical,promised_only,none_mentioned,none,0,yes,no,"#anuapartner, #dermatologist, #PIE, #darkmarks, #acne, #skincare, #anua, #azelaicacid, #anuaazelaicacidserum, #acnescars, #acnemarks, #koreanskincare, #ulta, #ultaskintok, #sephora",face_only,yes
jasonemermd,jasonemermd,11.624475784206961,patient,1,12.770536661790418,9.488047863280759,5.337538079701318,8.592857095337227,3.75,product_promotion,partial,anecdotal,1,en,4,partial,indoor,female,middle_eastern,1,2,unknown,unknown,retinol,"Olay 7-in-1 Moisturizer with Sunscreen, Olay Regenerist, Olay Retinol, Olay Microsculpting cream",Olay,United States,4.110873864173311,adult,dermatologist,promotion,before_after,0.0,acne_scars,2,professional_procedure,improved,none_mentioned,none,0,no,no,#acnetreatment,face_only,no
dr.ljmaxfield,dr.ljmaxfield,12.323415584358154,general_advice,2,12.207077140855777,8.460411177317253,4.394449154672439,6.645090969505644,2.36,product_promotion,partial,anecdotal,1,en,3,yes,indoor,male,white,1,1,unknown,unknown,azelaic acid,Anua Azelaic Acid Serum,Anua,unknown,4.127134385045092,adult,dermatologist,promotion,talking_head,0.0,mixed,1,topical,improved,none_mentioned,instant,1,yes,no,"#anuapartner, #azelaicacid, #anuaacneserum, #acne, #acnescars",face_only,yes
dermdoctor,dermdoctor,16.68907525404123,general_advice,2,14.285514812209815,11.226589153242802,6.71174039505618,8.568266461600238,4.69,clinically_accurate,supported,no,2,en,2,yes,indoor,male,white,1,1,unknown,unknown,"salicylic acid, benzoyl peroxide","cleanser, moisturiser, sunscreen",none,United States,2.4849066497880004,adult,dermatologist,education,talking_head,0.0,acne_scars,2,topical,promised_only,none_mentioned,none,0,no,no,"#dermatologist, #skincare, #acnescars, #acne, #acnetreatment, #acnecheck, #skincareroutine, #beautytips, #learnontiktok, #fyp, #viral",face_only,no
sunnyfromsunnybread,sunnyfromsunnybread,12.915587639592935,self,2,12.342354626814949,9.268703615273097,4.983606621708336,5.921578419643816,4.62,product_promotion,partial,anecdotal,1,en,2,yes,indoor,female,asian,1,1,unknown,yes,none,none,none,South Korea,5.0689042022202315,young_adult,influencer,promotion,talking_head,0.0,acne_scars,1,topical,promised_only,none_mentioned,none,0,yes,no,"#acnescars, #acneproneskin, #acneskincare, #koreanskincare, #mimmua",face_and_body,yes
sunnyfromsunnybread,sunnyfromsunnybread,12.915587639592935,general_advice,2,12.785493861878301,10.177362240256695,5.44673737166631,6.593044534142437,7.37,clinically_accurate,partial,yes,1,en,2,yes,indoor,female,asian,0,1,unknown,yes,niacinamide,"foaming cleanser, moisturizer with spf",none,United States,5.860786223465865,adult,dermatologist,education,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,none,0,no,no,"#hyperpigmentation, #acnescars, #skincare, #acne, #skinbarrier",face_only,no
haskell000,haskell000,12.142605550210915,general_advice,1,15.176487367510099,12.143138170555755,6.57507584059962,8.185628891147607,4.82,clinically_accurate,partial,no,1,nl,2,yes,indoor,male,black,1,1,unknown,unknown,"benzoyl peroxide, retinoid, niacinamide","benzoyl peroxide cleanser, toner, acne treatment, light moisturizer, sunscreen, micellar water, foaming cleanser, retinoid, niacinamide, moisturizer",none,United States,4.174387269895637,young_adult,influencer,education,talking_head,0.0,acne_scars,2,mixed,promised_only,none_mentioned,none,0,unclear,no,"#haskell_1x, #haskellramirez, #trending, #acnescars, #acne, #greenscreen, #greenscreensticker",face_only,no
ak_pilled,ak_pilled,10.768506042432708,general_advice,2,12.797743424153593,10.146472946063877,4.74493212836325,6.731018100482083,7.06,clinically_accurate,partial,no,1,en,2,yes,indoor,male,mixed,0,1,unknown,yes,salicylic acid,"Vanicream Hard to Beat, Slam Dunk, Level Up, Plus One, hydrocolloid patch","Vanicream, Bubble",United States,4.07753744390572,adult,other,education,talking_head,0.0,acne_scars,1,topical,promised_only,none_mentioned,none,0,no,no,"#acnescars, #skincare, #looks",face_only,no
remedy.ph,remedy.ph,11.792834908653468,general_advice,2,12.965009907449353,8.832149906002899,4.07753744390572,7.96311205897929,1.6,product_promotion,partial,no,1,en,4,yes,indoor,male,hispanic,0,2,unknown,unknown,none,Scar Lift,Remedy,unknown,2.5649493574615367,adult,other,promotion,demo,0.0,acne_scars,2,professional_procedure,promised_only,none_mentioned,none,0,yes,no,"#RemedySkinSolutions, #dermaroller, #microneedling, #acnescars, #acnescartreatment",face_only,yes
dikamanuelx,dikamanuelx,7.741967899820685,self,1,6.947937068614969,4.532599493153256,2.1972245773362196,1.6094379124341003,8.85,general_advice,partial,anecdotal,1,en,2,yes,indoor,male,black,1,1,unknown,unknown,"salicylic acid, azelaic acid, niacinamide, retinol",none,none,Nigeria,2.833213344056216,adult,patient,personal_sharing,before_after,0.0,mixed,2,unclear,improved,none_mentioned,none,0,unclear,no,"#acnetransformation, #clearskinjourney, #hyperpigmentation, #skincareinlagos, #skincaretips",face_only,yes
rubygrifiths,rubygrifiths,12.59031752201578,self,1,13.790603947477987,11.256754979390998,5.0369526024136295,7.0707241072602764,7.94,product_promotion,partial,anecdotal,1,en,2,yes,indoor,female,white,1,1,months,yes,"isotretinoin, salicylic acid, azelaic acid, niacinamide, sulfur, retinol, mandelic acid","micellar water, clean skin club towels, live derma, cla skin tint, patrick talk concealer, accutane","equate, walmart",United States,2.1972245773362196,young_adult,patient,personal_sharing,before_after,0.0,mixed,2,topical,improved,none_mentioned,months,0,no,no,"#acnerecovery, #accutane, #acnescarring, #clearskin, #skinjourney",face_only,no
sjtraub,sjtraub,10.36410350510914,self,1,13.430290626271804,10.980212041446208,4.8283137373023015,6.418364935936212,8.63,clinically_accurate,partial,anecdotal,1,en,1,unknown,unknown,unknown,unknown,0,1,unknown,yes,"spironolactone, spearmint tea, green tea","spironolactone, spearmint tea, green tea",none,United States,,not_identified,dermatologist,education,talking_head,0.0,hormonal_acne,0,oral,improved,none_mentioned,none,0,unclear,no,"#acne, #acnetreatment, #guthealth, #fyp, #skincare",unknown,not_sure
literary.mk,literary.mk,11.023551435004947,general_advice,2,14.403297778421795,11.987922854613139,5.752572638825633,7.835974581721566,8.93,clinically_accurate,supported,no,2,en,2,yes,both,female,mixed,1,1,years,yes,"isotretinoin, spironolactone","accutane, spironolactone, birth control",Accutane,United States,3.4965075614664802,adult,patient,personal_sharing,before_after,0.0,acne,2,oral,improved,none_mentioned,months,0,no,no,"#accutane, #acne, #skintransformation, #skin, #accutanejourney",face_only,no
officiallyval,officiallyval,12.26670197321789,self,2,11.718320437984499,8.552174160311482,4.543294782270004,5.598421958998375,4.22,clinically_accurate,partial,anecdotal,1,en,3,yes,both,female,hispanic,1,1,years,yes,"tretinoin, spironolactone","tretinone, oral spironolactone, topical spironolactone",none,United States,2.772588722239781,adult,patient,personal_sharing,before_after,0.0,acne_scars,2,professional_procedure,improved,none_mentioned,none,0,no,no,"#skintransformation, #acnescartreatment, #subcision, #co2laser, #acneproneskin",face_only,no
brownskinjay3,brownskinjay3,7.688455356549944,self,1,13.910821646859095,9.723223876851618,6.434546518787453,6.784457062637643,1.52,hormone_supplement,partial,anecdotal,2,en,2,yes,indoor,female,black,1,1,unknown,yes,dim,dimm,none,United States,3.7376696182833684,adult,other,education,talking_head,0.0,hormonal_acne,2,oral,improved,none_mentioned,months,0,no,no,"#HyperpigmentationHealing, #SkincareTransformation, #MelaninSkinCare, #DarkSpotTreatment, #SkincareRoutine, #SkincareBeforeAndAfter, #ClearSkinJourney, #FadingDarkSpots, #tiktokskincare, #fyppp",face_only,no
glambyval,glambyval,10.285376924115587,general_advice,1,16.13789837629371,12.622151230897948,6.840546529288687,10.5815464756746,2.97,dietary_cure,partial,anecdotal,2,en,3,yes,indoor,male,asian,1,1,unknown,yes,spearmint,"spearmint, chrysanthemum, goji berries, blueberries, spironolactone, accutane, birth control",dralthea,China,2.70805020110221,young_adult,patient,personal_sharing,before_after,0.0,hormonal_acne,2,topical,improved,none_mentioned,months,0,yes,no,"#koreanskincare, #acne, #transformation, #fyp, #dralthea",face_only,not_sure
natalie_oneillll,natalie_oneillll,13.815511557963774,general_advice,2,15.856731016694035,13.07527386630434,7.150701457592526,9.151014905891367,6.19,clinically_accurate,partial,no,1,en,2,yes,indoor,female,asian,0,1,days,yes,sulfur,sulfur acne treatment,Kiehl's,United States,5.147494476813453,young_adult,dermatologist,education,talking_head,0.0,mixed,2,topical,promised_only,none_mentioned,instant,1,unclear,no,"#skintextureisnormal, #skintextureimprovement, #skintexturepositivity, #skintexturechallenge, #skintexturehelp, #tretinoinbeforeandafter, #tretinoinsquad, #howtousetretinoin, #retinoltips, #clogproneskin, #porecloggingingredients, #cloggedpore",face_only,no
abbeyyung,abbeyyung,14.88022163978423,self,2,13.192077855137523,9.942756341456828,4.68213122712422,4.382026634673881,3.88,clinically_accurate,partial,anecdotal,1,en,3,yes,indoor,female,white,1,1,years,yes,"tretinoin, spironolactone","spironolactone, tretinoin, accutane",Roche,United States,3.4339872044851463,young_adult,patient,personal_sharing,before_after,0.0,hormonal_acne,2,oral,improved,none_mentioned,months,0,no,no,"#skincare, #skincaretransformations, #skinglowup",face_only,no
dermatologysurgeon,dermatologysurgeon,13.538703800976718,general_advice,2,15.53827733427679,12.652362948153474,7.097548850614793,9.249657234353133,5.58,clinically_accurate,partial,no,1,en,3,yes,indoor,female,black,1,1,years,yes,"salicylic acid, spironolactone, isotretinoin","oral spironolactone, topical spironolactone, win levy, accutane, isotretinoin","Colorescience, Anthelios",United States,3.970291913552122,young_adult,dermatologist,education,talking_head,0.0,hormonal_acne,2,mixed,improved,none_mentioned,months,0,unclear,no,"#skincaretips, #skincare30s, #foryoupage",face_only,no
oliviabrooks_skincare,oliviabrooks_skincare,8.642768014324304,self,1,8.990316947998217,5.298317366548036,2.1972245773362196,2.8903717578961645,2.48,diy_topicals,partial,anecdotal,1,en,3,yes,indoor,female,white,1,1,unknown,unknown,none,tallow balm,unknown,unknown,2.9444389791664403,young_adult,patient,personal_sharing,before_after,0.0,acne,3,topical,improved,none_mentioned,months,0,unclear,no,"#tallowbalm, #acne, #transformation, #skincare, #viral",face_only,yes
_laviniamartin,_laviniamartin,10.27163147557801,self,1,14.151983508870947,10.93133754807084,6.300785794663244,5.537334267018537,3.99,general_advice,partial,no,1,en,3,yes,both,female,white,1,1,unknown,yes,none,none,none,unknown,2.1972245773362196,young_adult,influencer,personal_sharing,before_after,0.0,mixed,2,unclear,promised_only,none_mentioned,none,1,no,no,"#skintransformation, #breakoutproneskin, #skintexture, #glassskin, #glowyskin",face_only,yes
_laviniamartin,_laviniamartin,10.27163147557801,self,1,7.027314514039777,4.330733340286331,2.1972245773362196,0.6931471805599453,6.66,general_advice,partial,anecdotal,0,en,2,yes,both,female,white,1,1,years,yes,none,none,none,unknown,2.302585092994046,young_adult,influencer,personal_sharing,talking_head,0.0,mixed,1,lifestyle,improved,none_mentioned,none,0,no,no,"#skinbarrierrepair, #reactiveskin, #skintransformation, #brokenskinbarrier, #glassskin",face_only,yes
ofeemi7,ofeemi7,11.706030338921243,self,0,13.383035441677574,10.868587496017359,4.04305126783455,6.587550014824796,8.09,general_advice,na,no,0,en,3,yes,indoor,female,white,1,1,unknown,unknown,azelaic acid,azelaic acid,none,unknown,3.091042453358316,young_adult,patient,personal_sharing,before_after,0.0,acne,1,topical,improved,none_mentioned,none,0,no,no,"#clearskin, #clearskinroutine, #acneproneskin, #skincaretips, #skincare",face_only,yes
mavriqisaranda,mavriqisaranda,10.797553125151618,self,2,14.077875591662238,9.69898173460629,4.584967478670572,7.146772179452637,1.25,product_promotion,partial,no,1,en,3,yes,indoor,female,white,1,1,unknown,unknown,none,collagen care,Torriden,South Korea,2.9444389791664403,young_adult,influencer,promotion,before_after,0.0,unclear,1,topical,improved,none_mentioned,days,1,yes,no,"#Torriden, #koreanskincare, #pores, #poreminimizer, #enlargedpores",face_only,yes
_laviniamartin,_laviniamartin,10.27163147557801,self,1,13.425723405908663,10.007892611890918,6.887552571664617,5.855071922202427,3.28,general_advice,partial,anecdotal,1,en,3,yes,indoor,female,white,1,1,years,yes,none,none,none,unknown,2.4849066497880004,young_adult,patient,personal_sharing,before_after,0.0,mixed,2,lifestyle,improved,none_mentioned,none,0,no,no,"#skinjourney, #skintransformation, #skinbarrierrepair, #glassskin, #skinbarrier",face_only,yes
tam_france92,tam_france92,9.314790473332646,self,0,15.319588176962746,11.960817678718287,7.325807502595773,8.30325712085294,3.48,none,na,no,0,en,2,yes,indoor,female,asian,1,1,unknown,unknown,none,none,none,unknown,2.833213344056216,young_adult,patient,personal_sharing,before_after,0.0,unclear,1,unclear,improved,none_mentioned,none,0,no,no,"#skincare, #glowup, #skintransformation, #clearskin, #foryoupage",face_only,yes
drjennyliu,drjennyliu,13.01098702505448,self,2,12.591338447675579,8.264105763728956,4.477336814478207,5.6937321388027,1.32,product_promotion,na,no,2,en,2,yes,indoor,female,asian,0,1,unknown,unknown,retinol,"Regenerist, Super Serum, Regenerist Retinol25",Olay,unknown,4.0943445622221,adult,influencer,promotion,talking_head,0.0,unclear,0,topical,promised_only,none_mentioned,none,0,yes,no,"#OlayPartner, #Skincare, #skincarejourney, #skincareroutine",face_only,yes
diaryoftroubledskin,diaryoftroubledskin,11.245059091624615,self,2,11.350418300109132,8.620291149419804,2.6390573296152584,4.04305126783455,6.52,general_advice,na,anecdotal,2,en,3,yes,indoor,female,mixed,1,1,years,yes,none,none,none,unknown,2.1972245773362196,young_adult,patient,personal_sharing,before_after,0.0,acne,2,unclear,improved,none_mentioned,months,0,no,no,"#skinjourney, #2022recap, #skinprogress, #acneprogress, #acnejourney",face_only,yes
